step,env_idx,ep_r,ep_len,ep_kills,terminated,truncated
538,1,1.7300,270,3,1,0
566,0,1.7170,284,3,1,0
1414,0,2.5760,424,4,1,0
2186,0,3.6140,386,5,1,0
2248,1,8.1460,855,10,1,0
2894,0,2.6470,354,4,1,0
3122,1,4.5640,437,6,1,0
3680,0,4.6080,393,6,1,0
4324,0,2.6780,322,4,1,0
4600,1,9.2620,739,11,1,0
